# German grocery-term -> Section dictionary (ADR-0012 / Phase 1).
# Format: term<TAB>CODE. '#' starts a comment. Keys are stored pre-normalized
# (lowercase, ß->ss); the loader re-normalizes as a safety net.
# Curated for coverage of common household vocabulary: base nouns, plurals,
# synonyms/regional variants, and high-value compound heads that the
# SectionClassifier's suffix-matching stage relies on for words not listed
# verbatim (e.g. "Vollkornbrot" resolves via the "brot" entry below).

# ---------------------------------------------------------------------------
# 1. OBST_GEMUESE — Obst & Gemüse
# ---------------------------------------------------------------------------
# 10. KAFFEE_TEE — Kaffee & Tee
# ---------------------------------------------------------------------------
kaffee	KAFFEE_TEE
kaffeebohnen	KAFFEE_TEE
kaffeepulver	KAFFEE_TEE
espresso	KAFFEE_TEE
espressobohnen	KAFFEE_TEE
kaffeepads	KAFFEE_TEE
kaffeekapseln	KAFFEE_TEE
instantkaffee	KAFFEE_TEE
filterkaffee	KAFFEE_TEE
cappuccino	KAFFEE_TEE
latte	KAFFEE_TEE
tee	KAFFEE_TEE
kräutertee	KAFFEE_TEE
früchtetee	KAFFEE_TEE
schwarztee	KAFFEE_TEE
grüntee	KAFFEE_TEE
pfefferminztee	KAFFEE_TEE
kamillentee	KAFFEE_TEE
rooibostee	KAFFEE_TEE
teebeutel	KAFFEE_TEE
chai	KAFFEE_TEE
matcha	KAFFEE_TEE
milchkaffee	KAFFEE_TEE
caffelatte	KAFFEE_TEE
flatwhite	KAFFEE_TEE
ristretto	KAFFEE_TEE
kaffeeersatz	KAFFEE_TEE
getreidekaffee	KAFFEE_TEE
zichorienkaffee	KAFFEE_TEE
hagebuttentee	KAFFEE_TEE
fencheltee	KAFFEE_TEE
ingwertee	KAFFEE_TEE
brennnesseltee	KAFFEE_TEE
minztee	KAFFEE_TEE
teeblätter	KAFFEE_TEE
teemischung	KAFFEE_TEE
kandiszucker	KAFFEE_TEE
holunderblütentee	KAFFEE_TEE
lindenblütentee	KAFFEE_TEE
kamillenblüten	KAFFEE_TEE
salbeitee	KAFFEE_TEE
melissentee	KAFFEE_TEE
hibiskustee	KAFFEE_TEE
darjeeling	KAFFEE_TEE
assam	KAFFEE_TEE
earlgrey	KAFFEE_TEE
mokka	KAFFEE_TEE
kaffeecreamer	KAFFEE_TEE
teekanne	KAFFEE_TEE
teeei	KAFFEE_TEE
kandis	KAFFEE_TEE
schokocafe	KAFFEE_TEE
kaltergezogenertee	KAFFEE_TEE
teekonzentrat	KAFFEE_TEE

# ---------------------------------------------------------------------------
# 11. GETRAENKE — Getränke
# ---------------------------------------------------------------------------
wasser	GETRAENKE
mineralwasser	GETRAENKE
sprudelwasser	GETRAENKE
tafelwasser	GETRAENKE
quellwasser	GETRAENKE
saft	GETRAENKE
apfelsaft	GETRAENKE
orangensaft	GETRAENKE
multivitaminsaft	GETRAENKE
traubensaft	GETRAENKE
tomatensaft	GETRAENKE
ananassaft	GETRAENKE
kirschsaft	GETRAENKE
smoothie	GETRAENKE
schorle	GETRAENKE
apfelschorle	GETRAENKE
limonade	GETRAENKE
cola	GETRAENKE
fanta	GETRAENKE
sprite	GETRAENKE
eistee	GETRAENKE
energydrink	GETRAENKE
sportgetränk	GETRAENKE
bier	GETRAENKE
pils	GETRAENKE
weizenbier	GETRAENKE
radler	GETRAENKE
wein	GETRAENKE
rotwein	GETRAENKE
weisswein	GETRAENKE
rosewein	GETRAENKE
sekt	GETRAENKE
prosecco	GETRAENKE
champagner	GETRAENKE
likör	GETRAENKE
schnaps	GETRAENKE
wodka	GETRAENKE
whisky	GETRAENKE
gin	GETRAENKE
rum	GETRAENKE
bionade	GETRAENKE
kombucha	GETRAENKE
malzbier	GETRAENKE
alsterwasser	GETRAENKE
spezi	GETRAENKE
holundersaft	GETRAENKE
rhabarbersaft	GETRAENKE
sauerkirschsaft	GETRAENKE
birnensaft	GETRAENKE
mangosaft	GETRAENKE
ingwershot	GETRAENKE
kokoswasser	GETRAENKE
weinschorle	GETRAENKE
glühwein	GETRAENKE
apfelwein	GETRAENKE
met	GETRAENKE
zitronenlimonade	GETRAENKE
holunderblütenlimonade	GETRAENKE
eisteedose	GETRAENKE
proteinshake	GETRAENKE
trinkjoghurt	GETRAENKE
milchshake	GETRAENKE
kakao	GETRAENKE
kakaogetränk	GETRAENKE
schokomilch	GETRAENKE

# ---------------------------------------------------------------------------
# 12. DROGERIE — Drogerie & Hygiene
# ---------------------------------------------------------------------------
klopapier	DROGERIE
toilettenpapier	DROGERIE
taschentücher	DROGERIE
kosmetiktücher	DROGERIE
zahnpasta	DROGERIE
zahncreme	DROGERIE
zahnbürste	DROGERIE
zahnseide	DROGERIE
mundspülung	DROGERIE
duschgel	DROGERIE
duschbad	DROGERIE
seife	DROGERIE
handseife	DROGERIE
shampoo	DROGERIE
spülung	DROGERIE
conditioner	DROGERIE
haarspray	DROGERIE
haargel	DROGERIE
deo	DROGERIE
deodorant	DROGERIE
bodylotion	DROGERIE
handcreme	DROGERIE
gesichtscreme	DROGERIE
sonnencreme	DROGERIE
rasierschaum	DROGERIE
rasiergel	DROGERIE
rasierklingen	DROGERIE
rasierer	DROGERIE
wattepads	DROGERIE
wattestäbchen	DROGERIE
windeln	DROGERIE
feuchttücher	DROGERIE
binden	DROGERIE
tampons	DROGERIE
slipeinlagen	DROGERIE
kondome	DROGERIE
schmerztabletten	DROGERIE
pflaster	DROGERIE
nasenspray	DROGERIE
hustensaft	DROGERIE
gesichtsmaske	DROGERIE
peeling	DROGERIE
gesichtswasser	DROGERIE
nagellackentferner	DROGERIE
wattebausch	DROGERIE
ohrenstäbchen	DROGERIE
intimwaschlotion	DROGERIE
babyöl	DROGERIE
babypuder	DROGERIE
babycreme	DROGERIE
feuchtigkeitscreme	DROGERIE
augencreme	DROGERIE
lippenpflege	DROGERIE
lippenbalsam	DROGERIE
sonnenschutz	DROGERIE
aftersun	DROGERIE
insektenschutz	DROGERIE
mückenschutz	DROGERIE
halstabletten	DROGERIE
hustenbonbons	DROGERIE
augentropfen	DROGERIE
ohrentropfen	DROGERIE

# ---------------------------------------------------------------------------
# 13. HAUSHALT — Haushalt & Reinigung
# ---------------------------------------------------------------------------
spülmittel	HAUSHALT
spüli	HAUSHALT
spülmaschinentabs	HAUSHALT
spülmaschinensalz	HAUSHALT
klarspüler	HAUSHALT
waschmittel	HAUSHALT
weichspüler	HAUSHALT
fleckenentferner	HAUSHALT
allzweckreiniger	HAUSHALT
glasreiniger	HAUSHALT
badreiniger	HAUSHALT
wcreiniger	HAUSHALT
küchenreiniger	HAUSHALT
entkalker	HAUSHALT
scheuermilch	HAUSHALT
reinigungsmittel	HAUSHALT
müllbeutel	HAUSHALT
mülltüten	HAUSHALT
gefrierbeutel	HAUSHALT
frischhaltebeutel	HAUSHALT
frischhaltefolie	HAUSHALT
alufolie	HAUSHALT
backpapier	HAUSHALT
küchenrolle	HAUSHALT
küchentücher	HAUSHALT
schwamm	HAUSHALT
schwämme	HAUSHALT
spülbürste	HAUSHALT
putzlappen	HAUSHALT
mikrofasertuch	HAUSHALT
handschuhe	HAUSHALT
gummihandschuhe	HAUSHALT
kerzen	HAUSHALT
teelichter	HAUSHALT
streichhölzer	HAUSHALT
feuerzeug	HAUSHALT
batterien	HAUSHALT
reinigungstücher	HAUSHALT
fensterreiniger	HAUSHALT
edelstahlreiniger	HAUSHALT
backofenreiniger	HAUSHALT
abflussreiniger	HAUSHALT
servietten	HAUSHALT
wachstuch	HAUSHALT
gefrierdose	HAUSHALT
vorratsdose	HAUSHALT
frischhaltedose	HAUSHALT
brotdose	HAUSHALT
plastiktüten	HAUSHALT
tragetaschen	HAUSHALT
geschirrtuch	HAUSHALT
geschirrtücher	HAUSHALT
putzeimer	HAUSHALT
wischmop	HAUSHALT
besen	HAUSHALT
kehrschaufel	HAUSHALT
staubtuch	HAUSHALT
reinigungsspray	HAUSHALT
möbelpolitur	HAUSHALT
colorwaschmittel	HAUSHALT
feinwaschmittel	HAUSHALT
wollwaschmittel	HAUSHALT
fleckensalz	HAUSHALT
bügelspray	HAUSHALT
textilerfrischer	HAUSHALT
raumerfrischer	HAUSHALT
duftkerzen	HAUSHALT
